merchan_id,avg_amount_days,transaction_amount,is_declined,number_declines_days,foreign_transaction,high_risk_countries,daily_chbk_avg_amt,6m_avg_chbk_amt,6m_chbk_freq,is_fradulent
4739653972,704.4050034,6339.645031,no,0,yes,no,0,0,0,non-fraudulent
6442393145,451.5430818,6321.603145,no,0,no,no,0,0,0,non-fraudulent
3622219417,371.7361801,6319.515062,no,0,no,no,0,0,0,non-fraudulent
3352708526,702.0144268,6318.129841,no,0,no,no,0,0,0,non-fraudulent
3804630024,900.7063168,6304.944218,no,0,no,no,0,0,0,non-fraudulent
5632313575,233.0890461,6293.404245,no,0,no,no,0,0,0,non-fraudulent
5529545869,786.1301824,6289.041459,no,0,no,no,0,0,0,non-fraudulent
3618666797,628.8589918,6288.589918,no,0,no,no,0,0,0,non-fraudulent
3510594343,698.0108159,6282.097343,no,0,yes,no,0,0,0,non-fraudulent
6605484408,418.6628057,6279.942086,no,0,no,no,0,0,0,non-fraudulent
3900952232,523.0975482,6277.170578,no,0,no,no,0,0,0,non-fraudulent
5692097696,392.1045883,6273.673413,no,0,yes,no,0,0,0,non-fraudulent
5437582895,232.0971785,6266.62382,no,0,no,no,0,0,0,non-fraudulent
6006271775,298.3661311,6265.688753,no,0,no,no,0,0,0,non-fraudulent
3538500518,480.9564776,6252.434209,no,0,no,no,0,0,0,non-fraudulent
6142510334,249.8231543,6245.578858,no,0,yes,yes,0,0,0,fraudulent
4886245584,297.2167658,6241.552082,no,0,yes,no,0,0,0,non-fraudulent
4582338937,312.0558873,6241.117746,no,0,no,no,0,0,0,non-fraudulent
6239886634,230.802557,6231.669039,no,0,no,no,0,0,0,non-fraudulent
4390219267,230.6314693,6227.049671,no,0,no,no,0,0,0,non-fraudulent
6486105039,386.0264573,6176.423317,no,0,no,no,0,0,0,non-fraudulent
5807575104,511.9425136,6143.310163,no,0,no,no,0,0,0,non-fraudulent
5084201586,361.0537151,6137.913157,no,0,no,no,0,0,0,non-fraudulent
6333432217,875.0401152,6125.280806,no,0,no,no,0,0,0,non-fraudulent
5154712615,255.1703798,6124.089115,no,0,no,no,0,0,0,non-fraudulent
3393235177,765.1056955,6120.845564,no,0,no,no,0,0,0,non-fraudulent
3821456401,764.0368711,6112.294969,no,0,yes,no,0,0,0,non-fraudulent
3479876243,678.9127188,6110.214469,no,0,no,no,0,0,0,non-fraudulent
4407796076,872.8778153,6110.144707,no,0,no,no,0,0,0,non-fraudulent
5693985632,435.1267301,6091.774221,no,0,no,no,0,0,0,non-fraudulent
6574569646,434.5743336,6084.04067,no,0,yes,no,0,0,0,non-fraudulent
4629776556,319.6769216,6073.86151,no,0,no,no,0,0,0,non-fraudulent
5930924638,758.3940605,6067.152484,no,0,yes,no,0,0,0,non-fraudulent
5043895401,242.683569,6067.089225,no,0,yes,no,0,0,0,non-fraudulent
4312225167,224.4733968,6060.781714,no,0,yes,no,0,0,0,fraudulent
5538228452,378.2879214,6052.606742,no,0,no,no,0,0,0,non-fraudulent
5065698716,756.4099142,6051.279314,no,0,no,no,0,0,0,non-fraudulent
4682075796,753.3624657,6026.899726,no,0,no,no,0,0,0,non-fraudulent
3746750530,669.5612739,6026.051465,no,0,no,no,0,0,0,non-fraudulent
3987699434,240.5233089,6013.082723,no,0,no,no,0,0,0,non-fraudulent
6644492798,240.4835529,6012.088823,no,0,no,no,0,0,0,non-fraudulent
4806241805,666.795581,6001.160229,no,0,no,no,0,0,0,non-fraudulent
5279042349,996.5854392,5979.512635,no,0,no,no,0,0,0,non-fraudulent
6244913089,853.1328242,5971.929769,no,0,no,no,0,0,0,non-fraudulent
5945688972,199.0600513,5971.801539,no,0,no,no,0,0,0,non-fraudulent
5954046281,851.6197176,5961.338023,no,0,no,no,0,0,0,non-fraudulent
4332550518,372.1756604,5954.810566,no,0,yes,no,0,0,0,non-fraudulent
6106783774,660.4656032,5944.190429,no,0,no,no,0,0,0,non-fraudulent
6529059505,742.0342534,5936.274027,no,0,no,no,0,0,0,non-fraudulent
5543091323,988.433194,5930.599164,no,0,no,no,0,0,0,non-fraudulent
5470532817,658.7874267,5929.08684,no,0,no,no,0,0,0,non-fraudulent
6572732555,538.8548938,5927.403832,no,0,no,no,0,0,0,non-fraudulent
3901228232,493.8413954,5926.096745,no,0,no,no,0,0,0,non-fraudulent
5401578011,739.2457999,5913.966399,no,0,no,no,0,0,0,non-fraudulent
4853408224,295.2598634,5905.197268,no,0,no,no,0,0,0,non-fraudulent
4082017617,453.7549991,5898.814988,no,0,no,no,0,0,0,non-fraudulent
5783625437,589.5747668,5895.747668,no,0,no,no,0,0,0,non-fraudulent
5018773064,841.0712877,5887.499014,no,0,no,no,0,0,0,non-fraudulent
6434345148,652.4239432,5871.815489,no,0,no,no,0,0,0,non-fraudulent
4211432542,586.8798346,5868.798346,no,0,no,no,0,0,0,non-fraudulent
6460450796,586.1640029,5861.640029,no,0,no,no,0,0,0,non-fraudulent
4644836861,244.2011796,5860.82831,no,0,no,no,0,0,0,non-fraudulent
3969890180,449.6412479,5845.336223,no,0,no,no,0,0,0,non-fraudulent
5531009966,646.8733196,5821.859876,no,0,no,no,0,0,0,non-fraudulent
4026452800,415.365899,5815.122586,no,0,yes,no,0,0,0,non-fraudulent
4986076169,415.0945464,5811.32365,no,0,yes,no,0,0,0,non-fraudulent
4626464577,483.0706965,5796.848358,no,0,no,no,0,0,0,non-fraudulent
4588263213,385.5392559,5783.088839,no,0,no,no,0,0,0,non-fraudulent
4097798551,205.1186699,5743.322757,no,0,no,no,0,0,0,non-fraudulent
5939151925,260.1594928,5723.508842,no,0,no,no,0,0,0,non-fraudulent
4425442706,356.3337139,5701.339422,no,0,no,no,0,0,0,non-fraudulent
4682430428,237.0947881,5690.274914,no,0,no,no,0,0,0,non-fraudulent
4910321694,235.675787,5656.218888,no,0,no,no,0,0,0,non-fraudulent
4321199236,433.9642177,5641.53483,no,0,no,no,0,0,0,non-fraudulent
6329817531,940.031893,5640.191358,no,0,no,no,0,0,0,non-fraudulent
4489186248,703.4160366,5627.328293,no,0,no,no,0,0,0,non-fraudulent
6654600186,281.0932256,5621.864512,no,0,no,no,0,0,0,non-fraudulent
3774542057,200.2843398,5607.961514,no,0,no,no,0,0,0,non-fraudulent
3551084045,400.2530028,5603.542039,no,0,no,no,0,0,0,non-fraudulent
5570670541,373.561731,5603.425965,no,0,no,no,0,0,0,non-fraudulent
5873798609,700.1409299,5601.127439,no,0,yes,no,0,0,0,non-fraudulent
6418698124,622.116085,5599.044765,no,0,no,no,0,0,0,non-fraudulent
3567225316,799.2352664,5594.646865,no,0,yes,no,0,0,0,non-fraudulent
5447484505,372.6305921,5589.458882,no,0,no,no,0,0,0,non-fraudulent
3811465718,620.0755269,5580.679742,no,0,no,no,0,0,0,non-fraudulent
4265488933,464.9819413,5579.783296,no,0,no,no,0,0,0,non-fraudulent
6380113731,504.9390565,5554.329622,no,0,no,no,0,0,0,non-fraudulent
5439195876,277.6728051,5553.456102,no,0,no,no,0,0,0,non-fraudulent
5303961090,616.3784603,5547.406143,no,0,yes,no,0,0,0,non-fraudulent
5154533480,504.2910745,5547.20182,no,0,no,no,0,0,0,non-fraudulent
4816024621,291.8095447,5544.381349,no,0,no,no,0,0,0,non-fraudulent
5622539417,923.3950076,5540.370046,no,0,no,no,0,0,0,non-fraudulent
4173748091,689.7570786,5518.056629,no,0,yes,no,0,0,0,non-fraudulent
3908796783,501.2381465,5513.619612,no,0,no,no,0,0,0,non-fraudulent
3646878488,786.4843854,5505.390698,no,0,no,no,0,0,0,non-fraudulent
6137093344,611.4435902,5502.992312,no,0,no,no,0,0,0,non-fraudulent
5619682843,915.4291455,5492.574873,no,0,yes,no,0,0,0,non-fraudulent
5794984589,391.2685558,5477.759781,no,0,no,no,0,0,0,non-fraudulent
3719466512,683.8202526,5470.562021,no,0,no,no,0,0,0,non-fraudulent
3884981946,683.7534873,5470.027898,no,0,no,no,0,0,0,non-fraudulent
4999528474,390.1079701,5461.511581,no,0,no,no,0,0,0,non-fraudulent
5656467584,682.4357355,5459.485884,no,0,no,no,0,0,0,non-fraudulent
5476211967,779.4119429,5455.8836,no,0,yes,no,0,0,0,non-fraudulent
3352166255,388.4139607,5437.79545,no,0,no,no,0,0,0,non-fraudulent
3557818586,285.9133049,5432.352793,no,0,no,no,0,0,0,non-fraudulent
3581611981,452.5488594,5430.586313,no,0,no,no,0,0,0,non-fraudulent
6057376867,417.3180059,5425.134077,no,0,no,no,0,0,0,non-fraudulent
3522325752,602.1745806,5419.571225,no,0,no,no,0,0,0,non-fraudulent
4669860506,257.8287837,5414.404458,no,0,no,no,0,0,0,non-fraudulent
5347997725,599.1407268,5392.266541,no,0,no,no,0,0,0,non-fraudulent
4190848896,316.2852299,5376.848908,no,0,yes,no,0,0,0,non-fraudulent
3572165186,268.6039835,5372.07967,no,0,no,no,0,0,0,non-fraudulent
4060085918,535.9219977,5359.219977,no,0,no,no,0,0,0,non-fraudulent
3889356901,411.9448641,5355.283233,no,0,no,no,0,0,0,non-fraudulent
3489307761,184.4780964,5349.864796,no,0,no,no,0,0,0,non-fraudulent
4605466183,198.0284861,5346.769125,no,0,no,no,0,0,0,non-fraudulent
4658938285,380.9827649,5333.758709,no,0,no,no,0,0,0,non-fraudulent
4370931423,296.2787278,5333.0171,no,0,no,no,0,0,0,non-fraudulent
3949361319,665.5853612,5324.68289,no,0,no,no,0,0,0,non-fraudulent
4652451929,221.8513686,5324.432846,no,0,no,no,0,0,0,non-fraudulent
3937101765,196.2136479,5297.768493,no,0,no,no,0,0,0,non-fraudulent
5408773716,756.2718055,5293.902639,no,0,no,no,0,0,0,non-fraudulent
5959967607,407.1509492,5292.96234,no,0,no,no,0,0,0,non-fraudulent
3754783798,660.3795958,5283.036766,no,0,no,no,0,0,0,non-fraudulent
5389937215,437.3642515,5248.371018,no,0,no,no,0,0,0,non-fraudulent
4048237084,476.6770881,5243.447969,no,0,no,no,0,0,0,non-fraudulent
3920022081,435.4489871,5225.387845,no,0,no,no,0,0,0,non-fraudulent
5768243949,274.8996479,5223.09331,no,0,no,no,0,0,0,non-fraudulent
5304099667,261.0407231,5220.814462,no,0,no,no,0,0,0,non-fraudulent
3390408118,869.7825668,5218.695401,no,0,no,no,0,0,0,non-fraudulent
6329912947,237.0793019,5215.744642,no,0,no,no,0,0,0,non-fraudulent
3405895343,372.5387616,5215.542662,no,0,no,no,0,0,0,non-fraudulent
5732717531,473.3522347,5206.874582,no,0,no,no,0,0,0,non-fraudulent
3779199839,578.2513055,5204.26175,no,0,no,no,0,0,0,non-fraudulent
3760349148,260.0057337,5200.114674,no,0,no,no,0,0,0,non-fraudulent
6266870535,259.9991911,5199.983822,no,0,no,no,0,0,0,non-fraudulent
6393136475,185.626842,5197.551576,no,0,no,no,0,0,0,non-fraudulent
4818039852,576.3926331,5187.533698,no,0,no,no,0,0,0,non-fraudulent
6147081108,647.4650967,5179.720774,no,0,no,no,0,0,0,non-fraudulent
6109923771,470.6560213,5177.216234,no,0,no,no,0,0,0,non-fraudulent
3941465381,861.0102791,5166.061675,no,0,no,no,0,0,0,non-fraudulent
4755112015,737.3127039,5161.188927,no,0,no,no,0,0,0,non-fraudulent
5434709280,396.7555192,5157.82175,no,0,no,no,0,0,0,non-fraudulent
4116803102,343.4040662,5151.060993,no,0,no,no,0,0,0,non-fraudulent
4730821328,856.7223795,5140.334277,no,0,no,no,0,0,0,non-fraudulent
5111187537,183.2905632,5132.13577,no,0,no,no,0,0,0,non-fraudulent
3935020092,568.7886679,5119.098011,no,0,no,no,0,0,0,non-fraudulent
6407875650,639.708765,5117.67012,no,0,no,no,0,0,0,non-fraudulent
4509560375,851.5821556,5109.492934,no,0,no,no,0,0,0,non-fraudulent
4766044608,464.1135044,5105.248548,no,0,no,no,0,0,0,non-fraudulent
3540872906,230.9225454,5080.295999,no,0,no,no,0,0,0,non-fraudulent
4190035890,362.2507667,5071.510734,no,0,no,no,0,0,0,non-fraudulent
3768949196,422.614362,5071.372344,no,0,no,no,0,0,0,non-fraudulent
6368923515,844.997857,5069.987142,no,0,no,no,0,0,0,non-fraudulent
6582949033,252.5164329,5050.328658,no,0,yes,no,0,0,0,non-fraudulent
6380245178,420.5116269,5046.139523,no,0,no,no,0,0,0,non-fraudulent
5701047326,560.1077238,5040.969514,no,0,no,no,0,0,0,non-fraudulent
3875736019,335.9331277,5038.996916,no,0,no,no,0,0,0,non-fraudulent
4050019925,502.4265952,5024.265952,no,0,no,no,0,0,0,non-fraudulent
5938614350,358.5397442,5019.556419,no,0,no,no,0,0,0,non-fraudulent
3636177004,313.6576982,5018.523171,no,0,yes,no,0,0,0,non-fraudulent
5905149904,295.0708672,5016.204742,no,0,yes,no,0,0,0,non-fraudulent
6314935441,179.0035636,5012.099781,no,0,no,no,0,0,0,non-fraudulent
4240115967,200.3626725,5009.066813,no,0,no,no,0,0,0,non-fraudulent
3160041996,185.5,5008.5,yes,0,no,no,0,0,0,non-fraudulent
5200187307,185.1673627,4999.518793,no,0,no,no,0,0,0,non-fraudulent
4993297258,383.7247028,4988.421136,no,0,no,no,0,0,0,non-fraudulent
5372745821,498.633967,4986.33967,no,0,no,no,0,0,0,non-fraudulent
4040741732,331.306992,4969.60488,no,0,no,no,0,0,0,non-fraudulent
5513826948,353.5616111,4949.862555,no,0,no,no,0,0,0,non-fraudulent
3977707812,988.5677885,4942.838943,no,0,no,no,0,0,0,non-fraudulent
4663170145,984.9115949,4924.557975,no,0,no,no,0,0,0,non-fraudulent
4110101760,820.4086873,4922.452124,no,0,yes,no,0,0,0,non-fraudulent
4729767723,702.2621434,4915.835004,no,0,no,no,0,0,0,non-fraudulent
3466513147,982.5476097,4912.738049,no,0,no,no,0,0,0,non-fraudulent
6660066018,213.3689143,4907.485029,no,0,yes,no,0,0,0,non-fraudulent
3889665134,613.2091268,4905.673014,no,0,no,no,0,0,0,non-fraudulent
5387432278,445.4537799,4899.991579,no,0,yes,no,0,0,0,non-fraudulent
6211763310,978.5785914,4892.892957,no,0,no,no,0,0,0,non-fraudulent
5596385436,976.6552765,4883.276383,no,0,no,no,0,0,0,non-fraudulent
3980403053,974.2055622,4871.027811,no,0,no,no,0,0,0,non-fraudulent
4473005499,347.7677559,4868.748583,no,0,no,no,0,0,0,non-fraudulent
3997559227,971.2146688,4856.073344,no,0,no,no,0,0,0,non-fraudulent
5598007250,693.0480238,4851.336167,no,0,no,no,0,0,0,non-fraudulent
4622775727,186.5745676,4850.938758,no,0,no,no,0,0,0,non-fraudulent
3723499820,440.2191503,4842.410653,no,0,no,no,0,0,0,non-fraudulent
4169371251,806.4103521,4838.462113,no,0,no,no,0,0,0,non-fraudulent
5331564130,201.5703129,4837.68751,no,0,no,no,0,0,0,non-fraudulent
5990555697,439.545309,4834.998399,no,0,no,no,0,0,0,non-fraudulent
3374256191,283.7194669,4823.230937,no,0,no,no,0,0,0,non-fraudulent
5975883303,401.9180535,4823.016642,no,0,no,no,0,0,0,non-fraudulent
5878676386,436.4014353,4800.415788,no,0,no,no,0,0,0,non-fraudulent
6064177379,171.041443,4789.160404,no,0,yes,no,0,0,0,non-fraudulent
5096711530,251.9298499,4786.667148,no,0,no,no,0,0,0,non-fraudulent
4671134041,432.3955885,4756.351474,no,0,yes,no,0,0,0,non-fraudulent
6470761349,395.6311546,4747.573855,no,0,no,no,0,0,0,non-fraudulent
6281530258,182.1644021,4736.274455,no,0,no,no,0,0,0,non-fraudulent
3496464197,295.7822414,4732.515862,no,0,no,no,0,0,0,non-fraudulent
6471049957,81.53100514,4728.798298,no,0,yes,yes,0,0,0,fraudulent
5206591715,294.7162034,4715.459254,no,0,no,no,0,0,0,non-fraudulent
5879884188,162.2226155,4704.45585,no,0,no,no,0,0,0,non-fraudulent
5054391995,293.8060975,4700.89756,no,0,no,no,0,0,0,non-fraudulent
5365062135,156.6446371,4699.339113,no,0,no,no,0,0,0,non-fraudulent
4360674746,361.0725351,4693.942956,no,0,no,no,0,0,0,non-fraudulent
5014853689,777.4477581,4664.686549,no,0,no,no,0,0,0,non-fraudulent
6456774027,179.130084,4657.382184,no,0,no,no,0,0,0,non-fraudulent
3733178718,465.0166178,4650.166178,no,0,no,no,0,0,0,non-fraudulent
4034539813,774.7047234,4648.22834,no,0,no,no,0,0,0,non-fraudulent
3966147765,355.6947319,4624.031515,no,0,no,no,0,0,0,non-fraudulent
6175259577,461.763134,4617.63134,no,0,no,no,0,0,0,non-fraudulent
5786693205,164.0620783,4593.738192,no,0,no,no,0,0,0,non-fraudulent
3592066133,918.6812021,4593.406011,no,0,no,no,0,0,0,non-fraudulent
4596609645,765.4191361,4592.514817,no,0,no,no,0,0,0,non-fraudulent
3416522311,917.531656,4587.65828,no,0,no,no,0,0,0,non-fraudulent
4707296550,305.7907503,4586.861255,no,0,yes,no,0,0,0,non-fraudulent
6420984333,208.1367529,4579.008564,no,0,no,no,0,0,0,non-fraudulent
5593028203,381.131639,4573.579668,no,0,no,no,0,0,0,non-fraudulent
6062389909,81.64788579,4572.281604,no,0,yes,yes,0,0,0,fraudulent
3925963652,380.151067,4561.812804,no,0,no,no,0,0,0,non-fraudulent
5921170787,909.9951914,4549.975957,no,0,yes,no,0,0,0,non-fraudulent
6301586342,505.4202347,4548.782112,no,0,yes,no,0,0,0,non-fraudulent
5806440222,757.4775269,4544.865161,no,0,yes,no,0,0,0,non-fraudulent
3559739048,302.6994428,4540.491642,no,0,no,no,0,0,0,non-fraudulent
5313148453,377.9900632,4535.880758,no,0,no,no,0,0,0,non-fraudulent
6635261498,411.6231602,4527.854762,no,0,no,no,0,0,0,non-fraudulent
3390421922,226.3208575,4526.41715,no,0,no,no,0,0,0,non-fraudulent
5388333370,266.0570676,4522.970149,no,0,yes,no,0,0,0,non-fraudulent
3766710393,644.1259832,4508.881882,no,0,no,no,0,0,0,non-fraudulent
6357447984,281.6372828,4506.196525,no,0,no,no,0,0,0,non-fraudulent
5483978200,250.2927395,4505.269311,no,0,no,no,0,0,0,non-fraudulent
3805446760,898.1056593,4490.528297,no,0,no,no,0,0,0,non-fraudulent
5423244241,640.9126213,4486.388349,no,0,no,no,0,0,0,non-fraudulent
3719419524,896.7453909,4483.726955,no,0,no,no,0,0,0,non-fraudulent
4389531784,223.868653,4477.37306,no,0,no,no,0,0,0,non-fraudulent
4499078198,248.5467274,4473.841093,no,0,no,no,0,0,0,non-fraudulent
4248302555,744.8022729,4468.813637,no,0,no,no,0,0,0,non-fraudulent
4809708876,222.5657689,4451.315378,no,0,no,no,0,0,0,non-fraudulent
4060137644,370.7169032,4448.602838,no,0,no,no,0,0,0,non-fraudulent
4580749497,233.5104967,4436.699437,no,0,no,no,0,0,0,non-fraudulent
5317267704,885.4964678,4427.482339,no,0,no,no,0,0,0,non-fraudulent
5405554302,221.2459087,4424.918174,no,0,no,no,0,0,0,non-fraudulent
3361344544,176.9943282,4424.858205,no,0,yes,no,0,0,0,non-fraudulent
3535357836,210.4549194,4419.553307,no,0,no,no,0,0,0,non-fraudulent
5824965353,883.4894271,4417.447136,no,0,no,no,0,0,0,non-fraudulent
3850853150,631.0426792,4417.298754,no,0,no,no,0,0,0,non-fraudulent
4859674497,734.4362902,4406.617741,no,0,no,no,0,0,0,non-fraudulent
3540314065,209.7750891,4405.276871,no,0,yes,no,0,0,0,non-fraudulent
6146282084,547.113415,4376.90732,no,0,yes,no,0,0,0,non-fraudulent
6359321897,874.283964,4371.41982,no,0,no,no,0,0,0,non-fraudulent
3715986505,545.6993816,4365.595053,no,0,no,no,0,0,0,non-fraudulent
4082116860,207.6414459,4360.470364,no,0,no,no,0,0,0,non-fraudulent
3469733087,435.9134916,4359.134916,no,0,no,no,0,0,0,non-fraudulent
5426239243,124.1292468,4344.523638,no,0,yes,yes,0,0,0,fraudulent
6080489400,310.1722535,4342.411549,no,0,no,no,0,0,0,non-fraudulent
4664740044,868.0025011,4340.012506,no,0,no,no,0,0,0,non-fraudulent
6287176937,173.3603869,4334.009673,no,0,yes,no,0,0,0,fraudulent
6429031412,480.212374,4321.911366,no,0,no,no,0,0,0,non-fraudulent
4474461579,172.6026133,4315.065333,no,0,no,no,0,0,0,non-fraudulent
4751716947,205.4750336,4314.975706,no,0,no,no,0,0,0,non-fraudulent
4252158780,536.8710664,4294.968531,no,0,no,no,0,0,0,non-fraudulent
6027643776,477.0129775,4293.116798,no,0,no,no,0,0,0,non-fraudulent
5214618687,715.3745594,4292.247356,no,0,no,no,0,0,0,non-fraudulent
4377647545,475.6859198,4281.173278,no,0,no,no,0,0,0,non-fraudulent
4223411414,328.9072018,4275.793623,no,0,no,no,0,0,0,non-fraudulent
6008028300,533.9241213,4271.39297,no,0,no,no,0,0,0,non-fraudulent
3480678455,533.8960656,4271.168525,no,0,no,no,0,0,0,non-fraudulent
5181857055,709.2491285,4255.494771,no,0,yes,no,0,0,0,non-fraudulent
5206665521,607.5146221,4252.602355,no,0,no,no,0,0,0,non-fraudulent
5265886486,354.2020177,4250.424212,no,0,no,no,0,0,0,non-fraudulent
5346409227,141.2746971,4238.240913,no,0,yes,no,0,0,0,non-fraudulent
6524453525,423.3779589,4233.779589,no,0,no,no,0,0,0,non-fraudulent
4881460696,176.2424491,4229.818778,no,0,no,no,0,0,0,non-fraudulent
3634909182,600.5783542,4204.048479,no,0,no,no,0,0,0,non-fraudulent
4446299025,599.7022155,4197.915509,no,0,no,no,0,0,0,non-fraudulent
3539473672,524.1820479,4193.456383,no,0,no,no,0,0,0,non-fraudulent
4197856478,220.4118382,4187.824926,no,0,yes,no,0,0,0,non-fraudulent
5406984603,208.7059799,4174.119598,no,0,yes,no,0,0,0,non-fraudulent
4267390091,694.7861373,4168.716824,no,0,no,no,0,0,0,non-fraudulent
4885504921,347.0468389,4164.562067,no,0,no,no,0,0,0,non-fraudulent
6598185485,346.5976197,4159.171436,no,0,yes,no,0,0,0,non-fraudulent
5776315140,460.9567371,4148.610634,no,0,no,no,0,0,0,non-fraudulent
6021072119,460.7182868,4146.464581,no,0,no,no,0,0,0,non-fraudulent
5513318578,188.2245886,4140.940949,no,0,no,no,0,0,0,non-fraudulent
6146195799,188.0212978,4136.468552,no,0,no,no,0,0,0,non-fraudulent
6595781148,689.3175208,4135.905125,no,0,yes,no,0,0,0,non-fraudulent
4348901195,516.7486145,4133.988916,no,0,yes,no,0,0,0,non-fraudulent
5634170729,458.6171583,4127.554425,no,0,no,no,0,0,0,non-fraudulent
5104524190,687.9109318,4127.465591,no,0,no,no,0,0,0,non-fraudulent
3200016990,375,4125,no,0,no,no,0,0,0,non-fraudulent
3333780991,375,4125,no,0,no,no,0,0,0,non-fraudulent
5575109051,294.4925811,4122.896135,no,0,no,no,0,0,0,non-fraudulent
5929787677,823.5050933,4117.525467,no,0,no,no,0,0,0,non-fraudulent
5274804319,513.1296405,4105.037124,no,0,no,no,0,0,0,non-fraudulent
5624569909,132.3457772,4102.719093,no,0,yes,yes,0,0,0,fraudulent
4889978781,409.6118866,4096.118866,no,0,no,no,0,0,0,non-fraudulent
4098641393,454.585257,4091.267313,no,0,no,no,0,0,0,non-fraudulent
5830852068,292.1589083,4090.224716,no,0,no,no,0,0,0,non-fraudulent
5626431514,817.6135612,4088.067806,no,0,no,no,0,0,0,non-fraudulent
5157452062,582.5897276,4078.128093,no,0,no,no,0,0,0,non-fraudulent
4567728503,407.3247203,4073.247203,no,0,no,no,0,0,0,non-fraudulent
5447126905,678.5232437,4071.139462,no,0,no,no,0,0,0,non-fraudulent
4378312091,184.9849308,4069.668478,no,0,no,no,0,0,0,non-fraudulent
5380480333,193.5214158,4063.949732,no,0,no,no,0,0,0,non-fraudulent
6661610317,253.6188662,4057.901859,no,0,yes,no,0,0,0,non-fraudulent
4684329335,139.4100002,4042.890006,no,0,no,no,0,0,0,non-fraudulent
6209643210,237.2818398,4033.791277,no,0,yes,no,0,0,0,non-fraudulent
6463269051,668.2233356,4009.340014,no,0,no,no,0,0,0,non-fraudulent
5030039860,800.8383408,4004.191704,no,0,no,no,0,0,0,non-fraudulent
6342064869,444.0255287,3996.229758,no,0,no,no,0,0,0,non-fraudulent
5650966096,153.6048897,3993.727132,no,0,no,no,0,0,0,non-fraudulent
3493976559,221.53988,3987.71784,no,0,no,no,0,0,0,non-fraudulent
4911807375,165.7471801,3977.932322,no,0,no,no,0,0,0,non-fraudulent
6519310061,794.8429535,3974.214768,no,0,no,no,0,0,0,non-fraudulent
6641494778,440.5695607,3965.126046,no,0,no,no,0,0,0,non-fraudulent
4938652233,327.814541,3933.774492,no,0,yes,no,0,0,0,non-fraudulent
3662226171,245.5154513,3928.247221,no,0,no,no,0,0,0,non-fraudulent
6659324296,980.6902903,3922.761161,no,0,no,no,0,0,0,non-fraudulent
5032603296,978.0485146,3912.194058,no,0,yes,no,0,0,0,non-fraudulent
